ERS067893 SL3_07_G6b
ERS067896 SL3_08_F2b
ERS067900 SL3_08_G2b
ERS067901 SL3_07_E7b
ERS067911 SL3_07_E8b
ERS067914 SL3_09_B1b
ERS067917 SL3_07_A9b
ERS067918 SL3_09_C1b
ERS067920 SL3_09_D1b
ERS067922 SL3_08_B3b
ERS067924 SL3_10_A1b
ERS067926 SL3_09_E1b
ERS067928 SL3_08_C3b
ERS067930 SL3_09_F1b
ERS067932 SL3_10_B1b
ERS067933 SL3_08_D3b
ERS067935 SL3_10_C1b
ERS067939 SL3_09_H1b
ERS067941 SL3_08_F3b
ERS067942 SL3_09_B2b
ERS067943 SL3_08_G3b
ERS067944 SL3_09_C2b
ERS067945 SL3_09_D2b
ERS067946 SL3_08_H3b
ERS067948 SL3_09_E2b
ERS067951 SL3_10_D1b
ERS067952 SL3_07_E10b
ERS067953 SL3_09_F2b
ERS067954 SL3_07_F10b
ERS067957 SL3_10_E1b
ERS067959 SL3_09_G2b
ERS067960 SL3_08_C4b
ERS067962 SL3_10_F1b
ERS067964 SL3_08_D4b
ERS067966 SL3_09_H2b
ERS067968 SL3_10_G1b
ERS067971 SL3_08_E4b
ERS067972 SL3_09_B3b
ERS067973 SL3_07_F11b
ERS067974 SL3_09_C3b
ERS067975 SL3_10_H1b
ERS067977 SL3_08_F4b
ERS067980 SL3_10_A2b
ERS067982 SL3_08_G4b
ERS067983 SL3_10_B2b
ERS067987 SL3_10_C2b
ERS067989 SL3_10_D2b
ERS067993 SL3_08_B5b
ERS067994 SL3_10_E2b
ERS067997 SL3_08_C5b
ERS067998 SL3_10_F2b
ERS068000 SL3_10_G2b
ERS068003 SL3_10_H2b
ERS068004 SL3_09_G3b
ERS068005 SL3_10_A3b
ERS068006 SL3_09_H3b
ERS068007 SL3_10_B3b
ERS068009 SL3_10_C3b
ERS068011 SL3_10_D3b
ERS068012 SL3_09_C4b
ERS068013 SL3_10_E3b
ERS068014 SL3_09_D4b
ERS068015 SL3_10_F3b
ERS068016 SL3_09_E4b
ERS068017 SL3_09_F4b
ERS068018 SL3_10_G3b
ERS068019 SL3_08_E5b
ERS068020 SL3_09_G4b
ERS068021 SL3_10_H3b
ERS068022 SL3_08_F5b
ERS068023 SL3_09_H4b
ERS068024 SL3_10_A4b
ERS068026 SL3_08_G5b
ERS068027 SL3_09_B5b
ERS068028 SL3_10_B4b
ERS068029 SL3_09_C5b
ERS068030 SL3_08_H5b
ERS068032 SL3_09_E5b
ERS068033 SL3_10_C4b
ERS068034 SL3_09_F5b
ERS068036 SL3_10_D4b
ERS068037 SL3_09_G5b
ERS068038 SL3_10_E4b
ERS068040 SL3_09_H5b
ERS068041 SL3_10_F4b
ERS068044 SL3_10_G4b
ERS068045 SL3_09_B6b
ERS068046 SL3_08_D6b
ERS068047 SL3_10_H4b
ERS068048 SL3_08_E6b
ERS068049 SL3_10_A5b
ERS068050 SL3_08_F6b
ERS068051 SL3_10_B5b
ERS068053 SL3_10_C5b
ERS068054 SL3_09_C6b
ERS068055 SL3_09_D6b
ERS068057 SL3_10_D5b
ERS068060 SL3_11_A1
ERS068061 SL3_11_B1
ERS068062 SL3_09_F6b
ERS068063 SL3_11_C1
ERS068064 SL3_09_G6b
ERS068065 SL3_10_E5b
ERS068067 SL3_11_D1
ERS068068 SL3_11_E1
ERS068069 SL3_09_H6b
ERS068070 SL3_11_F1
ERS068071 SL3_10_F5b
ERS068072 SL3_08_B7b
ERS068073 SL3_11_G1
ERS068075 SL3_11_H1
ERS068078 SL3_11_A2
ERS068079 SL3_10_G5b
ERS068080 SL3_11_B2
ERS068083 SL3_11_C2
ERS068084 SL3_10_H5b
ERS068086 SL3_11_D2
ERS068087 SL3_08_E7b
ERS068088 SL3_09_E7b
ERS068089 SL3_11_E2
ERS068090 SL3_10_A6b
ERS068091 SL3_11_F2
ERS068094 SL3_11_G2
ERS068095 SL3_10_B6b
ERS068096 SL3_11_H2
ERS068097 SL3_11_A3
ERS068099 SL3_09_G7b
ERS068100 SL3_10_C6b
ERS068101 SL3_11_B3
ERS068102 SL3_11_C3
ERS068103 SL3_11_D3
ERS068104 SL3_09_H7b
ERS068106 SL3_11_E3
ERS068107 SL3_10_D6b
ERS068108 SL3_11_F3
ERS068110 SL3_11_G3
ERS068111 SL3_10_E6b
ERS068112 SL3_11_H3
ERS068114 SL3_11_A4
ERS068115 SL3_10_F6b
ERS068116 SL3_11_B4
ERS068119 SL3_10_G6b
ERS068120 SL3_09_D8b
ERS068121 SL3_08_B8b
ERS068122 SL3_10_H6b
ERS068123 SL3_08_C8b
ERS068124 SL3_09_E8b
ERS068125 SL3_10_A7b
ERS068126 SL3_11_C4
ERS068127 SL3_11_D4
ERS068128 SL3_08_D8b
ERS068129 SL3_10_B7b
ERS068130 SL3_11_E4
ERS068132 SL3_11_F4
ERS068134 SL3_11_G4
ERS068135 SL3_11_H4
ERS068136 SL3_09_G8b
ERS068138 SL3_11_A5
ERS068139 SL3_08_G8b
ERS068140 SL3_11_B5
ERS068141 SL3_09_H8b
ERS068142 SL3_11_C5
ERS068143 SL3_08_H8b
ERS068144 SL3_11_D5
ERS068145 SL3_11_E5
ERS068147 SL3_11_F5
ERS068148 SL3_11_G5
ERS068150 SL3_11_H5
ERS068151 SL3_11_A6
ERS068153 SL3_11_B6
ERS068154 SL3_11_C6
ERS068156 SL3_11_D6
ERS068157 SL3_11_E6
ERS068158 SL3_08_E9b
ERS068159 SL3_11_F6
ERS068160 SL3_11_G6
ERS068161 SL3_08_F9b
ERS068162 SL3_11_H6
ERS068164 SL3_11_A7
ERS068166 SL3_10_C7b
ERS068167 SL3_11_B7
ERS068168 SL3_11_C7
ERS068170 SL3_11_D7
ERS068171 SL3_10_D7b
ERS068173 SL3_11_E7
ERS068174 SL3_11_F7
ERS068176 SL3_10_E7b
ERS068177 SL3_11_G7
ERS068179 SL3_11_H7
ERS068181 SL3_11_A8
ERS068182 SL3_10_F7b
ERS068183 SL3_09_D9b
ERS068184 SL3_11_B8
ERS068186 SL3_11_C8
ERS068187 SL3_10_G7b
ERS068188 SL3_09_E9b
ERS068189 SL3_11_D8
ERS068190 SL3_11_E8
ERS068191 SL3_10_H7b
ERS068194 SL3_11_F8
ERS068195 SL3_11_G8
ERS068196 SL3_10_A8b
ERS068197 SL3_09_G9b
ERS068198 SL3_11_H8
ERS068199 SL3_10_B8b
ERS068200 SL3_09_H9b
ERS068201 SL3_11_A9
ERS068202 SL3_10_C8b
ERS068203 SL3_11_B9
ERS068205 SL3_10_D8b
ERS068206 SL3_11_C9
ERS068207 SL3_10_E8b
ERS068209 SL3_10_F8b
ERS068210 SL3_09_C10b
ERS068211 SL3_09_D10b
ERS068212 SL3_10_G8b
ERS068214 SL3_11_D9
ERS068215 SL3_11_E9
ERS068216 SL3_10_H8b
ERS068218 SL3_11_F9
ERS068219 SL3_09_F10b
ERS068220 SL3_10_A9b
ERS068221 SL3_11_G9
ERS068222 SL3_08_F10b
ERS068223 SL3_11_H9
ERS068224 SL3_11_A10
ERS068225 SL3_10_B9b
ERS068226 SL3_09_G10b
ERS068227 SL3_11_B10
ERS068228 SL3_11_C10
ERS068230 SL3_11_D10
ERS068231 SL3_10_C9b
ERS068232 SL3_09_H10b
ERS068233 SL3_11_E10
ERS068234 SL3_08_H10b
ERS068235 SL3_11_F10
ERS068236 SL3_10_D9b
ERS068237 SL3_11_G10
ERS068240 SL3_11_H10
ERS068241 SL3_11_A11
ERS068242 SL3_10_E9b
ERS068244 SL3_11_B11
ERS068246 SL3_11_C11
ERS068247 SL3_11_D11
ERS068249 SL3_10_F9b
ERS068251 SL3_11_E11
ERS068252 SL3_11_F11
ERS068254 SL3_10_G9b
ERS068255 SL3_11_G11
ERS068256 SL3_09_D11b
ERS068257 SL3_11_H11
ERS068258 SL3_08_E11b
ERS068259 SL3_10_H9b
ERS068260 SL3_11_A12
ERS068262 SL3_09_E11b
ERS068263 SL3_11_B12
ERS068264 SL3_10_A10b
ERS068265 SL3_11_C12
ERS068268 SL3_11_D12
ERS068269 SL3_10_B10b
ERS068270 SL3_11_E12
ERS068271 SL3_08_H11b
ERS068272 SL3_11_F12
ERS068273 SL3_11_G12
ERS068274 SL3_10_C10b
ERS068276 SL3_11_H12
ERS068277 SL3_10_D10b
ERS068279 SL3_08_C12b
ERS068280 SL3_10_E10b
ERS068282 SL3_10_F10b
ERS068283 SL3_10_G10b
ERS068285 SL3_10_H10b
ERS068286 SL3_10_A11b
ERS068288 SL3_09_G11b
ERS068289 SL3_10_B11b
ERS068291 SL3_09_H11b
ERS068292 SL3_10_C11b
ERS068294 SL3_10_D11b
ERS068295 SL3_10_E11b
ERS068297 SL3_10_F11b
ERS068298 SL3_10_G11b
ERS068302 SL3_10_A12b
ERS068303 SL3_08_H12b
ERS068304 SL3_10_B12b
ERS068306 SL3_09_F12b
ERS068307 SL3_10_C12b
ERS068308 SL3_09_G12b
ERS068309 SL3_10_D12b
ERS068310 SL3_09_H12b
ERS068311 SL3_10_E12b
ERS068312 SL3_10_F12b
ERS068313 SL3_10_G12b
ERS070304 WLK_mut
ERS070305 WLK_wt
ERS077300 2011001
ERS077301 2011002
ERS077302 2011003
ERS077303 2011004
ERS077304 2011005
ERS077305 2011006
ERS077306 2011007
ERS077307 2011008
ERS077308 2011107
ERS077309 2011108
ERS077310 2011109
ERS077311 2011110
ERS077312 2011009
ERS077313 2011111
ERS077314 2011010
ERS077315 2011011
ERS077316 2011012
ERS077317 2011013
ERS077318 2011014
ERS077319 2011015
ERS077320 2011112
ERS077321 2011016
ERS077322 2011113
ERS077323 2011017
ERS077324 2011114
ERS077325 2011018
ERS077326 2011115
ERS077327 2011019
ERS077328 2011020
ERS077329 2011116
ERS077330 2011117
ERS077331 2011118
ERS077332 2011021
ERS077333 2011119
ERS077334 2011022
ERS077335 2011120
ERS077336 2011023
ERS077337 2011024
ERS077338 2011025
ERS077339 2011026
ERS077340 2011027
ERS077341 2011121
ERS077342 2011122
ERS077343 2011028
ERS077344 2011123
ERS077345 2011029
ERS077346 2011124
ERS077347 2011030
ERS077348 2011125
ERS077349 2011031
ERS077350 2011032
ERS077351 2011126
ERS077352 2011033
ERS077353 2011127
ERS077354 2011034
ERS077355 2011128
ERS077356 2011035
ERS077357 2011129
ERS077358 2011036
ERS077359 2011037
ERS077360 2011038
ERS077361 2011039
ERS077362 2011040
ERS077363 2011041
ERS077364 2011042
ERS077365 2011043
ERS077366 2011044
ERS077367 2011045
ERS077368 2011046
ERS077369 2011047
ERS077370 2011048
ERS077371 2011049
ERS077372 2011050
ERS077373 2011051
ERS077374 2011052
ERS077375 2011053
ERS077376 2011054
ERS077377 2011055
ERS077378 2011056
ERS077379 2011057
ERS077380 2011058
ERS077381 2011059
ERS077382 2011060
ERS077383 2011061
ERS077384 2011062
ERS077385 2011063
ERS077386 2011064
ERS077387 2011065
ERS077388 2011066
ERS077389 2011067
ERS077390 2011068
ERS077391 2011069
ERS077392 2011070
ERS077393 2011071
ERS077394 2011072
ERS077395 2011073
ERS077396 2011074
ERS077397 2011075
ERS077398 2011076
ERS077399 2011077
ERS077400 2011078
ERS077401 2011079
ERS077402 2011080
ERS077403 2011081
ERS077404 2011082
ERS077405 2011083
ERS077406 2011084
ERS077407 2011085
ERS077408 2011086
ERS077409 2011097
ERS077410 2011098
ERS077411 2011099
ERS077412 2011100
ERS077413 2011101
ERS077414 2011102
ERS077415 2011103
ERS077416 2011104
ERS077417 2011105
ERS077418 2011106
ERS130777 SL4_01_A1
ERS130778 SL4_01_B1
ERS130779 SL4_01_C1
ERS130780 SL4_01_D1
ERS130781 SL4_01_E1
ERS130782 SL4_01_F1
ERS130783 SL4_01_G1
ERS130784 SL4_01_H1
ERS130785 SL4_01_A2
ERS130786 SL4_01_B2
ERS130787 SL4_01_C2
ERS130788 SL4_01_D2
ERS130789 SL4_01_E2
ERS130790 SL4_01_F2
ERS130791 SL4_01_G2
ERS130792 SL4_01_H2
ERS130793 SL4_01_A3
ERS130794 SL4_01_B3
ERS130795 SL4_01_C3
ERS130796 SL4_01_D3
ERS130797 SL4_01_E3
ERS130798 SL4_01_F3
ERS130799 SL4_01_G3
ERS130800 SL4_01_H3
ERS130801 SL4_01_A4
ERS130802 SL4_01_B4
ERS130803 SL4_01_C4
ERS130804 SL4_01_D4
ERS130805 SL4_01_E4
ERS130806 SL4_01_F4
ERS130807 SL4_01_G4
ERS130808 SL4_01_H4
ERS130809 SL4_01_A5
ERS130810 SL4_01_B5
ERS130811 SL4_01_C5
ERS130812 SL4_01_D5
ERS130813 SL4_01_E5
ERS130814 SL4_01_F5
ERS130815 SL4_01_G5
ERS130816 SL4_01_H5
ERS130817 SL4_01_A6
ERS130818 SL4_01_B6
ERS130819 SL4_01_C6
ERS130820 SL4_01_D6
ERS130821 SL4_01_E6
ERS130822 SL4_01_F6
ERS130823 SL4_01_G6
ERS130824 SL4_01_H6
ERS130825 SL4_01_A7
ERS130826 SL4_01_B7
ERS130827 SL4_01_C7
ERS130828 SL4_01_D7
ERS130829 SL4_01_E7
ERS130830 SL4_01_F7
ERS130831 SL4_01_G7
ERS130832 SL4_01_H7
ERS130833 SL4_01_A8
ERS130834 SL4_01_B8
ERS130835 SL4_01_C8
ERS130836 SL4_01_D8
ERS130837 SL4_01_E8
ERS130838 SL4_01_F8
ERS130839 SL4_01_G8
ERS130840 SL4_01_H8
ERS130841 SL4_01_A9
ERS130842 SL4_01_B9
ERS130843 SL4_01_C9
ERS130844 SL4_01_D9
ERS130845 SL4_01_E9
ERS130846 SL4_01_F9
ERS130847 SL4_01_G9
ERS130848 SL4_01_H9
ERS130849 SL4_01_A10
ERS130850 SL4_01_B10
ERS130851 SL4_01_C10
ERS130852 SL4_01_D10
ERS130853 SL4_01_E10
ERS130854 SL4_01_F10
ERS130855 SL4_01_G10
ERS130856 SL4_01_H10
ERS130857 SL4_01_A11
ERS130858 SL4_01_B11
ERS130859 SL4_01_C11
ERS130860 SL4_01_D11
ERS130861 SL4_01_E11
ERS130862 SL4_01_F11
ERS130863 SL4_01_G11
ERS130864 SL4_01_H11
ERS130865 SL4_01_A12
ERS130866 SL4_01_B12
ERS130867 SL4_01_C12
ERS130868 SL4_01_D12
ERS130869 SL4_01_E12
ERS130870 SL4_01_F12
ERS130871 SL4_01_G12
ERS130872 SL4_01_H12
ERS130873 SL4_02_A1
ERS130874 SL4_02_B1
ERS130875 SL4_02_C1
ERS130876 SL4_02_D1
ERS130877 SL4_02_E1
ERS130878 SL4_02_F1
ERS130879 SL4_02_G1
ERS130880 SL4_02_H1
ERS130881 SL4_02_A2
ERS130882 SL4_02_B2
ERS130883 SL4_02_C2
ERS130884 SL4_02_D2
ERS130885 SL4_02_E2
ERS130886 SL4_02_F2
ERS130887 SL4_02_G2
ERS130888 SL4_02_H2
ERS130889 SL4_02_A3
ERS130890 SL4_02_B3
ERS130891 SL4_02_C3
ERS130892 SL4_02_D3
ERS130893 SL4_02_E3
ERS130894 SL4_02_F3
ERS130895 SL4_02_G3
ERS130896 SL4_02_H3
ERS130897 SL4_02_A4
ERS130898 SL4_02_B4
ERS130899 SL4_02_C4
ERS130900 SL4_02_D4
ERS130901 SL4_02_E4
ERS130902 SL4_02_F4
ERS130903 SL4_02_G4
ERS130904 SL4_02_H4
ERS130905 SL4_02_A5
ERS130906 SL4_02_B5
ERS130907 SL4_02_C5
ERS130908 SL4_02_D5
ERS130909 SL4_02_E5
ERS130910 SL4_02_F5
ERS130911 SL4_02_G5
ERS130912 SL4_02_H5
ERS130913 SL4_02_A6
ERS130914 SL4_02_B6
ERS130915 SL4_02_C6
ERS130916 SL4_02_D6
ERS130917 SL4_02_E6
ERS130918 SL4_02_F6
ERS130919 SL4_02_G6
ERS130920 SL4_02_H6
ERS130921 SL4_02_A7
ERS130922 SL4_02_B7
ERS130923 SL4_02_C7
ERS130924 SL4_02_D7
ERS130925 SL4_02_E7
ERS130926 SL4_02_F7
ERS130927 SL4_02_G7
ERS130928 SL4_02_H7
ERS130929 SL4_02_A8
ERS130930 SL4_02_B8
ERS130931 SL4_02_C8
ERS130932 SL4_02_D8
ERS130933 SL4_02_E8
ERS130934 SL4_02_F8
ERS130935 SL4_02_G8
ERS130936 SL4_02_H8
ERS130937 SL4_02_A9
ERS130938 SL4_02_B9
ERS130939 SL4_02_C9
ERS130940 SL4_02_D9
ERS130941 SL4_02_E9
ERS130942 SL4_02_F9
ERS130943 SL4_02_G9
ERS130944 SL4_02_H9
ERS130945 SL4_02_A10
ERS130946 SL4_02_B10
ERS130947 SL4_02_C10
ERS130948 SL4_02_D10
ERS130949 SL4_02_E10
ERS130950 SL4_02_F10
ERS130951 SL4_02_G10
ERS130952 SL4_02_H10
ERS130953 SL4_02_A11
ERS130954 SL4_02_B11
ERS130955 SL4_02_C11
ERS130956 SL4_02_D11
ERS130957 SL4_02_E11
ERS130958 SL4_02_F11
ERS130959 SL4_02_G11
ERS130960 SL4_02_H11
ERS130961 SL4_02_A12
ERS130962 SL4_02_B12
ERS130963 SL4_02_C12
ERS130964 SL4_02_D12
ERS130965 SL4_02_E12
ERS130966 SL4_02_F12
ERS130967 SL4_02_G12
ERS130968 SL4_02_H12
ERS130969 SL4_03_A1
ERS130970 SL4_03_B1
ERS130971 SL4_03_C1
ERS130972 SL4_03_D1
ERS130973 SL4_03_E1
ERS130974 SL4_03_F1
ERS130975 SL4_03_G1
ERS130976 SL4_03_H1
ERS130977 SL4_03_A2
ERS130978 SL4_03_B2
ERS130979 SL4_03_C2
ERS130980 SL4_03_D2
ERS130981 SL4_03_E2
ERS130982 SL4_03_F2
ERS130983 SL4_03_G2
ERS130984 SL4_03_H2
ERS130985 SL4_03_A3
ERS130986 SL4_03_B3
ERS130987 SL4_03_C3
ERS130988 SL4_03_D3
ERS130989 SL4_03_E3
ERS130990 SL4_03_F3
ERS130991 SL4_03_G3
ERS130992 SL4_03_H3
ERS130993 SL4_03_A4
ERS130994 SL4_03_B4
ERS130995 SL4_03_C4
ERS130996 SL4_03_D4
ERS130997 SL4_03_E4
ERS130998 SL4_03_F4
ERS130999 SL4_03_G4
ERS131000 SL4_03_H4
ERS131001 SL4_03_A5
ERS131002 SL4_03_B5
ERS131003 SL4_03_C5
ERS131004 SL4_03_D5
ERS131005 SL4_03_E5
ERS131006 SL4_03_F5
ERS131007 SL4_03_G5
ERS131008 SL4_03_H5
ERS131009 SL4_03_A6
ERS131010 SL4_03_B6
ERS131011 SL4_03_C6
ERS131012 SL4_03_D6
ERS131013 SL4_03_E6
ERS131014 SL4_03_F6
ERS131015 SL4_03_G6
ERS131016 SL4_03_H6
ERS131017 SL4_03_A7
ERS131018 SL4_03_B7
ERS131019 SL4_03_C7
ERS131020 SL4_03_D7
ERS131021 SL4_03_E7
ERS131022 SL4_03_F7
ERS131023 SL4_03_G7
ERS131024 SL4_03_H7
ERS131025 SL4_03_A8
ERS131026 SL4_03_B8
ERS131027 SL4_03_C8
ERS131028 SL4_03_D8
ERS131029 SL4_03_E8
ERS131030 SL4_03_F8
ERS131031 SL4_03_G8
ERS131032 SL4_03_H8
ERS131033 SL4_03_A9
ERS131034 SL4_03_B9
ERS131035 SL4_03_C9
ERS131036 SL4_03_D9
ERS131037 SL4_03_E9
ERS131038 SL4_03_F9
ERS131039 SL4_03_G9
ERS131040 SL4_03_H9
ERS131041 SL4_03_A10
ERS131042 SL4_03_B10
ERS131043 SL4_03_C10
ERS131044 SL4_03_D10
ERS131045 SL4_03_E10
ERS131046 SL4_03_F10
ERS131047 SL4_03_G10
ERS131048 SL4_03_H10
ERS131049 SL4_03_A11
ERS131050 SL4_03_B11
ERS131051 SL4_03_C11
ERS131052 SL4_03_D11
ERS131053 SL4_03_E11
ERS131054 SL4_03_F11
ERS131055 SL4_03_G11
ERS131056 SL4_03_H11
ERS131057 SL4_03_A12
ERS131058 SL4_03_B12
ERS131059 SL4_03_C12
ERS131060 SL4_03_D12
ERS131061 SL4_03_E12
ERS131062 SL4_03_F12
ERS131063 SL4_03_G12
ERS131064 SL4_03_H12
ERS131065 SL4_04_A1
ERS131066 SL4_04_B1
ERS131067 SL4_04_C1
ERS131068 SL4_04_D1
ERS131069 SL4_04_E1
ERS131070 SL4_04_F1
ERS131071 SL4_04_G1
ERS131072 SL4_04_H1
ERS131073 SL4_04_A2
ERS131074 SL4_04_B2
ERS131075 SL4_04_C2
ERS131076 SL4_04_D2
ERS131077 SL4_04_E2
ERS131078 SL4_04_F2
ERS131079 SL4_04_G2
ERS131080 SL4_04_H2
ERS131081 SL4_04_A3
ERS131082 SL4_04_B3
ERS131083 SL4_04_C3
ERS131084 SL4_04_D3
ERS131085 SL4_04_E3
ERS131086 SL4_04_F3
ERS131087 SL4_04_G3
ERS131088 SL4_04_H3
ERS131089 SL4_04_A4
ERS131090 SL4_04_B4
ERS131091 SL4_04_C4
ERS131092 SL4_04_D4
ERS131093 SL4_04_E4
ERS131094 SL4_04_F4
ERS131095 SL4_04_G4
ERS131096 SL4_04_H4
ERS131097 SL4_04_A5
ERS131098 SL4_04_B5
ERS131099 SL4_04_C5
ERS131100 SL4_04_D5
ERS131101 SL4_04_E5
ERS131102 SL4_04_F5
ERS131103 SL4_04_G5
ERS131104 SL4_04_H5
ERS131105 SL4_04_A6
ERS131106 SL4_04_B6
ERS131107 SL4_04_C6
ERS131108 SL4_04_D6
ERS131109 SL4_04_E6
ERS131110 SL4_04_F6
ERS131111 SL4_04_G6
ERS131112 SL4_04_H6
ERS131113 SL4_04_A7
ERS131114 SL4_04_B7
ERS131115 SL4_04_C7
ERS131116 SL4_04_D7
ERS131117 SL4_04_E7
ERS131118 SL4_04_F7
ERS131119 SL4_04_G7
ERS131120 SL4_04_H7
ERS131121 SL4_04_A8
ERS131122 SL4_04_B8
ERS131123 SL4_04_C8
ERS131124 SL4_04_D8
ERS131125 SL4_04_E8
ERS131126 SL4_04_F8
ERS131127 SL4_04_G8
ERS131128 SL4_04_H8
ERS131129 SL4_04_A9
ERS131130 SL4_04_B9
ERS131131 SL4_04_C9
ERS131132 SL4_04_D9
ERS131133 SL4_04_E9
ERS131134 SL4_04_F9
ERS131135 SL4_04_G9
ERS131137 SL4_04_A10
ERS131138 SL4_04_B10
ERS131139 SL4_04_C10
ERS131140 SL4_04_D10
ERS131141 SL4_04_E10
ERS131142 SL4_04_F10
ERS131143 SL4_04_G10
ERS131145 SL4_04_A11
ERS131146 SL4_04_B11
ERS131147 SL4_04_C11
ERS131148 SL4_04_D11
ERS131149 SL4_04_E11
ERS131150 SL4_04_F11
ERS131151 SL4_04_G11
ERS131153 SL4_04_A12
ERS131154 SL4_04_B12
ERS131155 SL4_04_C12
ERS131156 SL4_04_D12
ERS131157 SL4_04_E12
ERS131158 SL4_04_F12
ERS131159 SL4_04_G12
ERS131161 SL4_05_A1
ERS131162 SL4_05_B1
ERS131163 SL4_05_C1
ERS131164 SL4_05_D1
ERS131165 SL4_05_E1
ERS131166 SL4_05_F1
ERS131167 SL4_05_G1
ERS131168 SL4_05_H1
ERS131169 SL4_05_A2
ERS131170 SL4_05_B2
ERS131171 SL4_05_C2
ERS131172 SL4_05_D2
ERS131173 SL4_05_E2
ERS131174 SL4_05_F2
ERS131175 SL4_05_G2
ERS131176 SL4_05_H2
ERS131177 SL4_05_A3
ERS131178 SL4_05_B3
ERS131179 SL4_05_C3
ERS131180 SL4_05_D3
ERS131181 SL4_05_E3
ERS131182 SL4_05_F3
ERS131183 SL4_05_G3
ERS131184 SL4_05_H3
ERS131185 SL4_05_A4
ERS131186 SL4_05_B4
ERS131187 SL4_05_C4
ERS131188 SL4_05_D4
ERS131189 SL4_05_E4
ERS131190 SL4_05_F4
ERS131191 SL4_05_G4
ERS131192 SL4_05_H4
ERS131193 SL4_05_A5
ERS131194 SL4_05_B5
ERS131195 SL4_05_C5
ERS131196 SL4_05_D5
ERS131197 SL4_05_E5
ERS131198 SL4_05_F5
ERS131199 SL4_05_G5
ERS131200 SL4_05_H5
ERS131201 SL4_05_A6
ERS131202 SL4_05_B6
ERS131203 SL4_05_C6
ERS131204 SL4_05_D6
ERS131205 SL4_05_E6
ERS131206 SL4_05_F6
ERS131207 SL4_05_G6
ERS131208 SL4_05_H6
ERS131209 SL4_05_A7
ERS131210 SL4_05_B7
ERS131211 SL4_05_C7
ERS131212 SL4_05_D7
ERS131213 SL4_05_E7
ERS131214 SL4_05_F7
ERS131215 SL4_05_G7
ERS131216 SL4_05_H7
ERS131217 SL4_05_A8
ERS131218 SL4_05_B8
ERS131219 SL4_05_C8
ERS131220 SL4_05_D8
ERS131221 SL4_05_E8
ERS131222 SL4_05_F8
ERS131223 SL4_05_G8
ERS131224 SL4_05_H8
ERS131225 SL4_05_A9
ERS131226 SL4_05_B9
ERS131227 SL4_05_C9
ERS131228 SL4_05_D9
ERS131229 SL4_05_E9
ERS131230 SL4_05_F9
ERS131231 SL4_05_G9
ERS131232 SL4_05_H9
ERS131233 SL4_05_A10
ERS131234 SL4_05_B10
ERS131235 SL4_05_C10
ERS131236 SL4_05_D10
ERS131237 SL4_05_E10
ERS131238 SL4_05_F10
ERS131239 SL4_05_G10
ERS131240 SL4_05_H10
ERS131241 SL4_05_A11
ERS131242 SL4_05_B11
ERS131243 SL4_05_C11
ERS131244 SL4_05_D11
ERS131245 SL4_05_E11
ERS131246 SL4_05_F11
ERS131247 SL4_05_G11
ERS131248 SL4_05_H11
ERS131249 SL4_05_A12
ERS131250 SL4_05_B12
ERS131251 SL4_05_C12
ERS131252 SL4_05_D12
ERS131253 SL4_05_E12
ERS131254 SL4_05_F12
ERS131255 SL4_05_G12
ERS131257 SL4_06_A1
ERS131258 SL4_06_B1
ERS131259 SL4_06_C1
ERS131260 SL4_06_D1
ERS131262 SL4_06_F1
ERS131263 SL4_06_G1
ERS131264 SL4_06_H1
ERS131265 SL4_06_A2
ERS131266 SL4_06_B2
ERS131267 SL4_06_C2
ERS131268 SL4_06_D2
ERS131269 SL4_06_E2
ERS131270 SL4_06_F2
ERS131271 SL4_06_G2
ERS131272 SL4_06_H2
ERS131273 SL4_06_A3
ERS131274 SL4_06_B3
ERS131275 SL4_06_C3
ERS131276 SL4_06_D3
ERS131277 SL4_06_E3
ERS131278 SL4_06_F3
ERS131279 SL4_06_G3
ERS131280 SL4_06_H3
ERS131281 SL4_06_A4
ERS131282 SL4_06_B4
ERS131283 SL4_06_C4
ERS131284 SL4_06_D4
ERS131285 SL4_06_E4
ERS131287 SL4_06_G4
ERS131288 SL4_06_H4
ERS131289 SL4_06_A5
ERS131290 SL4_06_B5
ERS131291 SL4_06_C5
ERS131292 SL4_06_D5
ERS131293 SL4_06_E5
ERS131294 SL4_06_F5
ERS131295 SL4_06_G5
ERS131296 SL4_06_H5
ERS131297 SL4_06_A6
ERS131298 SL4_06_B6
ERS131299 SL4_06_C6
ERS131300 SL4_06_D6
ERS131301 SL4_06_E6
ERS131302 SL4_06_F6
ERS131303 SL4_06_G6
ERS131304 SL4_06_H6
ERS131305 SL4_06_A7
ERS131306 SL4_06_B7
ERS131307 SL4_06_C7
ERS131308 SL4_06_D7
ERS131309 SL4_06_E7
ERS131310 SL4_06_F7
ERS131311 SL4_06_G7
ERS131312 SL4_06_H7
ERS131313 SL4_06_A8
ERS131314 SL4_06_B8
ERS131315 SL4_06_C8
ERS131316 SL4_06_D8
ERS131317 SL4_06_E8
ERS131318 SL4_06_F8
ERS131319 SL4_06_G8
ERS131321 SL4_06_A9
ERS131322 SL4_06_B9
ERS131323 SL4_06_C9
ERS131324 SL4_06_D9
ERS131325 SL4_06_E9
ERS131326 SL4_06_F9
ERS131327 SL4_06_G9
ERS131328 SL4_06_H9
ERS131329 SL4_06_A10
ERS131330 SL4_06_B10
ERS131331 SL4_06_C10
